area_id,area_name,area_type,year,female_full_time_median_earnings,female_median_earnings,male_full_time_median_earnings,male_median_earnings,median_earnings,median_earnings_bachelor_degree,median_earnings_graduate_or_professional_degree,median_earnings_high_school,median_earnings_less_than_high_school,median_earnings_some_college_or_associates,percent_with_earnings_10000_to_14999,percent_with_earnings_15000_to_24999,percent_with_earnings_1_to_9999,percent_with_earnings_25000_to_34999,percent_with_earnings_35000_to_49999,percent_with_earnings_50000_to_64999,percent_with_earnings_65000_to_74999,percent_with_earnings_75000_to_99999,percent_with_earnings_over_100000
1600000US0245460,Lower Kalskag- AK,region.place,2013,0,17500,24375,14000,14583,0,0,15268,18125,23125,27.3,18.2,0,18.2,18.2,9.1,0,0,9.1
1600000US0275480,Tazlina- AK,region.place,2013,39167,26667,59583,36875,32708,47813,63333,41250,8750,32083,0,9.3,0,20,20,36,5.3,2.7,6.7
1600000US0258550,Ouzinkie- AK,region.place,2013,0,8250,81563,20446,13068,0,0,20568,8000,12083,16.7,3.3,0,13.3,23.3,0,0,13.3,30
1600000US0204430,Atmautluak- AK,region.place,2013,0,10417,21250,12344,11818,0,0,15750,11667,34375,20.8,37.5,0,16.7,12.5,0,0,8.3,4.2
1600000US0261120,Pleasant Valley- AK,region.place,2013,32368,32368,32107,31902,32113,0,0,0,0,60598,0,10.3,0,44.2,10.9,20.6,0,13.9,0
1600000US0201970,Ambler- AK,region.place,2013,64375,6932,75625,18929,12292,0,0,19000,3750,18125,8.7,8.7,0,8.7,0,21.7,0,43.5,8.7
1600000US0203220,Anderson- AK,region.place,2013,64375,33750,66875,62500,61304,66250,56875,78000,51875,62386,3.4,3.4,0,10.8,2.7,29.1,15.5,31.8,3.4
1600000US0268340,Seldovia- AK,region.place,2013,40000,18250,63125,41806,22500,93125,38750,33125,0,23500,0,21.1,1.8,1.8,40.4,10.5,0,14,10.5
1600000US0228590,Glacier View- AK,region.place,2013,27292,26528,125625,32813,26726,106042,0,11477,0,30000,0,23.3,0,20,20,0,0,0,36.7
1600000US0241940,Koyuk- AK,region.place,2013,38750,4559,33750,7708,5972,0,0,12708,3333,7500,16.7,16.7,0,11.1,16.7,33.3,0,5.6,0
1600000US0256350,Nulato- AK,region.place,2013,24375,15536,29000,14063,15000,0,51875,11375,3125,23750,7.4,38.9,0,22.2,14.8,7.4,3.7,5.6,0
1600000US0279230,Tununak- AK,region.place,2013,85500,10000,0,8594,8875,0,0,7500,14375,12250,10,10,0,10,10,20,0,40,0
1600000US0204500,Atqasuk- AK,region.place,2013,53542,7500,31389,18750,17679,80625,0,13125,19500,36250,7,2.3,4.7,32.6,4.7,30.2,7,9.3,2.3
1600000US0239630,King Salmon- AK,region.place,2013,48000,45417,66563,61750,52917,66042,61161,44063,0,64792,2.2,7.2,0,1.4,25.4,23.9,10.9,23.9,5.1
1600000US0261700,Point Lay- AK,region.place,2013,47750,26750,33125,21875,25313,65000,0,13750,40250,31667,3.3,18,0,23,19.7,16.4,8.2,11.5,0
1600000US0275160,Tanana- AK,region.place,2013,45313,4531,56250,12045,10250,6667,0,17000,3750,28333,6.4,8.5,4.3,12.8,19.1,17,12.8,12.8,6.4
1600000US0252210,Nanwalek- AK,region.place,2013,50625,13594,22083,6458,11250,50625,0,15417,0,13281,0,50,0,0,0,50,0,0,0
1600000US0284120,Whitestone- AK,region.place,2013,44750,44500,92857,90714,55104,61250,161250,23750,0,43167,0.5,23.3,0,7,7,16.7,5.6,19.1,20.9
1600000US0284510,Whittier- AK,region.place,2013,44167,22500,49688,33646,30893,57083,48750,24375,0,22500,0,16.5,3.5,15.3,28.2,18.8,5.9,5.9,5.9
1600000US0279890,Tyonek- AK,region.place,2013,0,18750,67500,15000,17188,0,0,17750,0,15833,0,0,0,0,65.2,0,0,4.3,30.4
1600000US0213340,Chickaloon- AK,region.place,2013,55417,23750,45893,30714,26250,32273,0,10417,0,26667,0,10,10,22.5,17.5,17.5,0,22.5,0
1600000US0264980,Red Dog Mine- AK,region.place,2013,0,51429,115000,110313,104643,128750,109219,78667,0,85625,0,0,0,6.1,0,9.2,1,19.4,64.3
1600000US0263610,Port Lions- AK,region.place,2013,40625,4464,83281,44886,19000,0,0,42857,0,19375,10.7,10.7,0,7.1,17.9,7.1,0,28.6,17.9
1600000US0281320,Upper Kalskag- AK,region.place,2013,48750,8750,31667,13036,11458,0,0,11250,8750,26250,0,5.9,0,41.2,17.6,17.6,17.6,0,0
1600000US0257340,Old Harbor- AK,region.place,2013,44375,26250,40938,19688,19688,0,0,26250,18750,16389,0,18.6,0,0,46.5,18.6,2.3,0,14
1600000US0217190,Cooper Landing- AK,region.place,2013,0,10179,109615,97500,12411,0,0,107981,0,10759,0,3.9,0,5.9,0,5.9,0,15.7,68.6
1600000US0275930,Teller- AK,region.place,2013,33750,14000,29375,11875,13281,0,0,18750,7750,32500,0,9.5,0,57.1,23.8,9.5,0,0,0
1600000US0233030,Holy Cross- AK,region.place,2013,31250,20417,23750,18750,20074,0,0,20729,0,23750,18.8,31.3,0,31.3,18.8,0,0,0,0
1600000US0249530,Minto- AK,region.place,2013,33750,14375,0,10500,12625,0,0,13125,10833,16250,0,13.3,0,33.3,40,13.3,0,0,0
1600000US0241500,Koliganek- AK,region.place,2013,0,27083,59167,28333,28047,0,0,28438,48750,22500,0,20,0,0,30,30,0,20,0
1600000US0265590,Ruby- AK,region.place,2013,26875,11042,33125,11125,11094,0,0,11250,7500,12143,22.7,18.2,0,18.2,18.2,0,0,22.7,0
1600000US0268890,Shaktoolik- AK,region.place,2013,43125,30000,0,12000,13889,30000,0,14500,15417,10000,0,5.3,0,21.1,31.6,26.3,15.8,0,0
1600000US0201420,Aleknagik- AK,region.place,2013,53125,28750,41875,13333,16477,80313,0,9688,8750,24167,0,0,17.1,22.9,5.7,25.7,0,25.7,2.9
1600000US0236990,Kaktovik- AK,region.place,2013,38333,13500,38750,16389,15500,0,0,16719,12500,37917,0,14.6,4.2,22.9,43.8,8.3,6.3,0,0
1600000US0231765,Harding-Birch Lakes- AK,region.place,2013,0,0,57792,42826,17227,32031,0,0,0,4022,0,0,0,0,43.4,56.6,0,0,0
1600000US0227420,Gakona- AK,region.place,2013,56250,45556,54306,54167,53095,46389,67000,53819,0,32292,0,1.3,9,7.7,9,33.3,23.1,10.3,6.4
1600000US0237430,Kaltag- AK,region.place,2013,27500,12083,19750,6833,7569,0,0,6176,9250,20313,5.9,35.3,0,58.8,0,0,0,0,0
1600000US0210150,Cantwell- AK,region.place,2013,47188,21667,50208,36607,31250,38125,0,23125,0,44375,10.3,10.3,0,10.3,19,39.7,0,6.9,3.4
1600000US0255030,Nondalton- AK,region.place,2013,22188,10357,53438,11250,10556,0,0,14375,6250,11458,8.3,29.2,0,0,16.7,20.8,8.3,16.7,0
1600000US0248540,Mentasta Lake- AK,region.place,2013,39125,15417,0,15750,15625,0,0,17917,18125,38000,0,16.7,0,5.6,77.8,0,0,0,0
1600000US0247990,Mekoryuk- AK,region.place,2013,47500,21250,29375,12500,16250,0,0,11607,20313,22188,6.7,0,13.3,13.3,20,26.7,20,0,0
1600000US0253270,Newhalen- AK,region.place,2013,65938,11875,27500,16250,13333,54375,66875,9063,0,21250,15.4,7.7,0,23.1,7.7,0,38.5,0,7.7
1600000US0270930,Slana- AK,region.place,2013,0,0,0,11528,11806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0254085,Nikolaevsk- AK,region.place,2013,26250,8750,0,13438,9875,0,0,10833,0,21111,0,0,47.4,52.6,0,0,0,0,0
1600000US0230060,Grayling- AK,region.place,2013,0,4886,0,4524,4648,0,0,13333,7500,6250,0,0,0,0,40,0,60,0,0
1600000US0200650,Akhiok- AK,region.place,2013,0,7500,15625,15938,13438,0,0,6250,15313,26000,0,50,37.5,0,0,0,0,12.5,0
1600000US0284070,White Mountain- AK,region.place,2013,63125,16250,50625,5000,14375,0,63125,6250,0,19375,0,25,0,0,0,50,0,8.3,16.7
1600000US0282420,Venetie- AK,region.place,2013,0,9000,39167,17500,10000,0,0,4821,13250,48000,5,10,0,30,15,20,10,10,0
1600000US0238910,Kenny Lake- AK,region.place,2013,0,0,40278,14861,14583,0,0,0,0,0,39.6,0,0,28.3,17,15.1,0,0,0
1600000US0268370,Seldovia Village- AK,region.place,2013,48750,30250,60417,58036,41667,38750,60833,48125,31250,58571,4.3,8.5,0,12.8,8.5,48.9,0,8.5,8.5
1600000US0260860,Pitkas Point- AK,region.place,2013,0,19583,35625,13750,16250,0,0,11250,13750,26250,0,0,25,0,16.7,41.7,0,0,16.7
1600000US0270320,Silver Springs- AK,region.place,2013,68438,30500,57813,34750,32750,50375,69063,42083,0,20625,0,0,0,10.9,8.7,41.3,19.6,19.6,0
1600000US0275050,Tanacross- AK,region.place,2013,0,10536,0,15833,11625,0,0,21250,9375,15625,0,0,0,60,0,20,0,20,0
1600000US0221810,Ekwok- AK,region.place,2013,56563,26250,63125,27500,26429,0,0,26250,8750,42500,0,7.4,0,22.2,7.4,48.1,0,0,14.8
1600000US0262620,Port Alsworth- AK,region.place,2013,22188,17000,59375,46875,24250,22143,0,0,0,23750,0,28.9,0,24.4,4.4,8.9,4.4,28.9,0
1600000US0256600,Nunam Iqua- AK,region.place,2013,0,15000,41667,24250,17321,0,0,9688,21250,40313,0,0,14.3,0,71.4,14.3,0,0,0
1600000US0250800,Mosquito Lake- AK,region.place,2013,0,35875,0,23375,26563,0,0,35750,0,27188,0,0,36.6,0,24.4,39,0,0,0
1600000US0240840,Kobuk- AK,region.place,2013,36250,11250,0,11250,11250,0,0,11250,6667,37917,13.3,6.7,13.3,20,46.7,0,0,0,0
1600000US0263280,Port Graham- AK,region.place,2013,35313,25000,30625,11000,20625,0,0,29250,0,14375,11.1,0,0,44.4,22.2,11.1,11.1,0,0
1600000US0276590,Tetlin- AK,region.place,2013,32917,9167,0,16719,15547,0,0,15833,0,16875,16.7,16.7,0,66.7,0,0,0,0,0
1600000US0217670,Covenant Life- AK,region.place,2013,0,0,0,24545,23750,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US0203990,Arctic Village- AK,region.place,2013,0,15625,0,8750,11500,0,0,14375,0,33750,0,0,0,0,60,40,0,0,0
1600000US0232810,Hollis- AK,region.place,2013,0,0,0,10156,13750,0,0,0,0,0,0,0,43.5,0,0,56.5,0,0,0
1600000US0229180,Golovin- AK,region.place,2013,0,18750,38333,18333,18542,0,0,21667,0,19167,0,0,0,37.5,50,0,12.5,0,0
1600000US0243810,Levelock- AK,region.place,2013,0,9063,30000,11500,11023,0,0,10000,0,27813,30,30,0,0,30,10,0,0,0
1600000US0260200,Perryville- AK,region.place,2013,17188,9000,0,21250,11250,0,0,9500,3750,0,0,57.1,0,0,42.9,0,0,0,0
1600000US0251455,Mud Bay- AK,region.place,2013,0,8636,0,60170,22277,21938,0,0,0,21875,0,0,0,0,0,0,0,0,100
1600000US0217850,Crooked Creek- AK,region.place,2013,14375,13750,36250,15250,14205,0,0,14375,0,33750,50,0,0,16.7,16.7,16.7,0,0,0
1600000US0216360,Coffman Cove- AK,region.place,2013,0,19219,53500,35000,22083,0,0,20833,0,6875,33.3,0,0,12.5,0,20.8,33.3,0,0
1600000US0282860,Wales- AK,region.place,2013,43750,25250,24375,15000,17813,0,0,12500,0,19583,12.5,18.8,0,12.5,31.3,25,0,0,0
1600000US0230500,Gulkana- AK,region.place,2013,31667,13750,46250,31000,21583,63750,0,22083,0,30000,0,9.5,0,38.1,23.8,14.3,4.8,9.5,0
1600000US0215320,Clam Gulch- AK,region.place,2013,0,30000,36250,36563,34792,0,0,34583,0,0,0,0,0,43.3,13.3,0,10,13.3,20
1600000US0256220,Northway- AK,region.place,2013,60804,60089,67500,12188,23750,0,0,81875,20833,60893,0,20.7,0,13.8,0,48.3,0,0,17.2
1600000US0214000,Chistochina- AK,region.place,2013,21779,21375,0,28750,21708,0,0,0,0,48750,0,66.7,0,5.1,7.7,10.3,0,10.3,0
1600000US0240510,Klukwan- AK,region.place,2013,45714,23750,36667,23036,23194,3500,0,23036,28750,29583,0,0,0,20,60,0,0,20,0
1600000US0200065,Adak- AK,region.place,2013,24750,23250,76250,53750,38594,0,0,24250,0,39028,0,22,0,2,22,20,4,30,0
1600000US0211690,Central- AK,region.place,2013,0,12250,0,58438,30417,0,0,60417,0,8000,0,0,0,0,0,100,0,0,0
1600000US0220380,Eagle- AK,region.place,2013,0,10938,43333,0,8000,11250,0,0,0,25938,0,29.4,0,29.4,17.6,11.8,0,0,11.8
1600000US0276260,Tenakee Springs- AK,region.place,2013,0,25000,69000,31250,30694,44583,0,20625,0,31667,0,20,0,16,0,0,44,20,0
1600000US0242050,Koyukuk- AK,region.place,2013,31750,30625,0,5625,12500,0,0,9583,0,30417,0,17.6,11.8,64.7,0,0,0,5.9,0
1600000US0219060,Diomede- AK,region.place,2013,25833,20625,37500,7500,11250,0,0,5625,9583,39167,5.6,16.7,5.6,22.2,33.3,16.7,0,0,0
1600000US0214880,Circle- AK,region.place,2013,0,15000,0,12250,12250,0,0,24375,10250,0,0,0,0,33.3,16.7,0,0,0,50
1600000US0214330,Chuathbaluk- AK,region.place,2013,0,16667,52813,38125,33125,0,0,38125,0,7188,0,0,0,25,16.7,41.7,16.7,0,0
1600000US0213550,Chignik- AK,region.place,2013,45625,26250,68125,55000,43500,0,0,55625,0,36667,0,13.6,0,0,27.3,18.2,9.1,31.8,0
1600000US0245790,McCarthy- AK,region.place,2013,0,0,0,54583,23125,0,0,0,0,0,0,0,0,0,0,26.1,0,0,73.9
1600000US0203880,Anvik- AK,region.place,2013,26250,7250,31750,14792,13750,0,0,14375,0,15313,15.4,0,0,53.8,15.4,15.4,0,0,0
1600000US0205750,Beaver- AK,region.place,2013,35000,9375,0,8750,9107,0,0,5455,8125,19167,0,0,0,30,20,10,0,40,0
1600000US0241280,Kokhanok- AK,region.place,2013,41667,4375,18750,16250,13571,41667,0,13333,0,15000,23.1,7.7,0,7.7,30.8,23.1,7.7,0,0
1600000US0218510,Deering- AK,region.place,2013,45000,18750,0,21750,20893,0,0,20833,0,23333,0,20,0,0,50,30,0,0,0
1600000US0217960,Crown Point- AK,region.place,2013,0,24271,0,0,24635,24115,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0235120,Iliamna- AK,region.place,2013,24125,23500,50750,38750,24625,0,110000,37500,0,51250,9.1,34.1,0,9.1,2.3,18.2,4.5,2.3,20.5
1600000US0271090,Sleetmute- AK,region.place,2013,0,16250,0,7500,10938,0,0,8750,12500,14375,60,0,0,0,40,0,0,0,0
1600000US0279780,Twin Hills- AK,region.place,2013,0,11250,25000,31250,21250,0,0,0,9375,26667,0,50,0,25,0,25,0,0,0
1600000US0252915,Nelchina- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4,0,0,55.6,0
1600000US0212970,Chenega- AK,region.place,2013,0,0,54583,54583,5625,0,0,53750,0,30000,0,0,0,0,36.4,63.6,0,0,0
1600000US0215430,Clark's Point- AK,region.place,2013,0,0,0,6667,5735,0,0,0,3125,6563,0,0,0,100,0,0,0,0,0
1600000US0258330,Oscarville- AK,region.place,2013,0,13750,0,6875,8542,0,0,8333,0,43571,0,0,0,0,100,0,0,0,0
1600000US0234570,Hyder- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0246780,Manley Hot Springs- AK,region.place,2013,0,10417,53750,26250,11964,48438,0,11250,11250,11875,0,0,0,0,36.4,36.4,18.2,9.1,0
1600000US0243040,Larsen Bay- AK,region.place,2013,0,28750,83750,40417,36250,0,0,20417,0,43611,0,0,0,7.7,23.1,0,0,69.2,0
1600000US0268670,Shageluk- AK,region.place,2013,26250,18750,42813,25625,24306,0,0,22813,0,23500,0,19,9.5,28.6,33.3,9.5,0,0,0
1600000US0213670,Chignik Lagoon- AK,region.place,2013,0,22500,118750,82083,26563,26875,0,16250,0,24688,0,16.7,0,16.7,0,0,0,33.3,33.3
1600000US0220020,Dry Creek- AK,region.place,2013,0,0,0,20375,20750,0,0,0,0,0,0,76.9,0,0,0,0,0,23.1,0
1600000US0253162,New Allakaket- AK,region.place,2013,0,8333,0,6875,7500,0,0,4750,10625,9583,0,0,0,0,0,0,0,0,0
1600000US0256260,Northway Village- AK,region.place,2013,0,16667,0,3500,7500,0,0,4167,0,0,0,0,0,0,0,0,0,0,0
1600000US0263390,Port Heiden- AK,region.place,2013,35000,23750,78333,36250,24375,0,0,23750,0,36250,10,10,5,5,30,5,0,25,10
1600000US0233580,Hope- AK,region.place,2013,0,0,76250,30938,30313,0,0,30938,0,0,0,0,0,24.2,18.2,0,0,33.3,24.2
1600000US0254150,Nikolai- AK,region.place,2013,51250,22083,0,6964,13125,0,0,6250,21250,13438,0,20,0,0,20,60,0,0,0
1600000US0273290,Stevens Village- AK,region.place,2013,0,0,0,3750,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0201860,Allakaket- AK,region.place,2013,0,20000,0,9167,12083,0,0,7500,18125,21000,0,0,0,50,50,0,0,0,0
1600000US0278350,Tonsina- AK,region.place,2013,0,0,0,0,43958,0,0,0,0,0,0,0,0,0,100,0,0,0,0
1600000US0211800,Chalkyitsik- AK,region.place,2013,0,9250,41250,21250,13500,0,0,13750,0,13125,22.2,11.1,11.1,0,33.3,0,0,0,22.2
1600000US0245295,Lowell Point- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
1600000US0201560,Aleneva- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0275380,Tatitlek- AK,region.place,2013,0,6731,0,50500,7308,0,0,0,0,0,0,0,0,0,28.6,71.4,0,0,0
1600000US0265800,St. George- AK,region.place,2013,36250,16250,26250,21250,20833,0,0,21500,0,14063,8.3,41.7,0,16.7,16.7,16.7,0,0,0
1600000US0261080,Platinum- AK,region.place,2013,0,10000,0,9167,9167,0,0,10000,0,0,60,0,40,0,0,0,0,0,0
1600000US0214110,Chitina- AK,region.place,2013,0,23958,0,9545,23125,0,0,25000,0,13750,0,0,0,44.4,0,0,33.3,0,22.2
1600000US0233910,Hughes- AK,region.place,2013,20000,18438,0,5417,10625,0,0,0,0,20417,0,50,0,8.3,41.7,0,0,0,0
1600000US0259650,Pelican- AK,region.place,2013,0,31250,31875,31250,31250,0,0,40938,0,0,0,0,0,53.3,20,26.7,0,0,0
1600000US0204210,Atka- AK,region.place,2013,36875,33750,31667,21250,28750,0,0,12188,11250,66875,0,0,0,45.5,36.4,0,18.2,0,0
1600000US0213780,Chignik Lake- AK,region.place,2013,58125,26667,42813,25250,25781,0,0,23750,0,26250,0,5.6,0,27.8,22.2,33.3,11.1,0,0
1600000US0272190,South Naknek- AK,region.place,2013,68750,35833,68750,51667,42500,0,0,32500,0,51875,0,4.5,0,4.5,22.7,13.6,31.8,13.6,9.1
1600000US0221150,Egegik- AK,region.place,2013,43750,37917,21667,25000,28125,0,0,21389,38250,50000,0,50,0,0,31.8,9.1,0,9.1,0
1600000US0216530,Cold Bay- AK,region.place,2013,56250,33125,52500,52500,44250,34375,0,43250,0,83750,0,3.1,0,18.8,25,21.9,0,18.8,12.5
1600000US0264240,Primrose- AK,region.place,2013,0,0,75417,75833,66375,0,0,0,0,66375,0,0,0,0,24.1,0,34.5,20.7,20.7
1600000US0284200,Whitestone Logging Camp- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US0273400,Stony River- AK,region.place,2013,0,6563,0,4583,6250,0,0,3750,0,0,0,0,0,0,0,0,0,0,0
1600000US0285290,Willow Creek- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US0252845,Naukati Bay- AK,region.place,2013,0,0,0,42375,41000,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1600000US0237650,Kasaan- AK,region.place,2013,36875,4531,80625,25833,8750,0,0,8750,0,0,0,8.3,0,25,33.3,0,0,33.3,0
1600000US0261190,Point Baker- AK,region.place,2013,0,0,0,0,10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0219750,Dot Lake Village- AK,region.place,2013,0,4583,0,0,4583,0,0,0,0,11250,0,0,0,0,100,0,0,0,0
1600000US0256250,Northway Junction- AK,region.place,2013,0,4792,0,26875,17500,0,0,10000,0,60625,0,33.3,0,0,0,33.3,0,0,33.3
1600000US0274610,Takotna- AK,region.place,2013,0,28750,38750,21875,22083,0,0,0,0,40625,18.2,18.2,0,0,27.3,9.1,0,9.1,18.2
1600000US0252940,Nelson Lagoon- AK,region.place,2013,0,32875,0,11667,12292,0,0,32625,11875,0,0,0,0,0,0,0,0,0,100
1600000US0260640,Pilot Point- AK,region.place,2013,36250,13750,0,16250,16000,0,0,19375,13750,0,0,0,0,33.3,33.3,0,0,0,33.3
1600000US0263170,Port Clarence- AK,region.place,2013,0,0,27604,27604,26750,0,0,0,0,0,0,33.3,0,52.4,14.3,0,0,0,0
1600000US0262510,Port Alexander- AK,region.place,2013,0,12083,0,19583,16667,0,0,0,0,28750,0,50,0,0,50,0,0,0,0
1600000US0263870,Port Protection- AK,region.place,2013,0,0,0,0,13810,0,0,0,0,0,100,0,0,0,0,0,0,0,0
1600000US0254260,Nikolski- AK,region.place,2013,68750,32500,0,25500,25500,0,0,10000,0,53750,0,0,0,0,25,25,25,25,0
1600000US0284000,Whale Pass- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0222140,Elfin Cove- AK,region.place,2013,0,29375,0,0,32083,0,0,0,0,31250,0,0,0,42.9,0,57.1,0,0,0
1600000US0242160,Kupreanof- AK,region.place,2013,18125,12500,0,23750,17500,11667,0,0,0,0,0,22.2,22.2,11.1,0,22.2,0,22.2,0
1600000US0242805,Lake Louise- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1600000US0264930,Red Devil- AK,region.place,2013,36875,33750,0,8750,30625,0,0,0,0,38125,0,0,0,22.2,44.4,0,0,0,33.3
1600000US0259320,Paxson- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0234790,Igiugig- AK,region.place,2013,30000,27083,0,65000,33750,0,0,0,0,48750,0,0,0,50,12.5,0,0,37.5,0
1600000US0227700,Game Creek- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0280100,Ugashik- AK,region.place,2013,0,61250,71042,70625,70625,0,76250,25000,0,30625,0,10,0,10,0,0,60,20,0
1600000US0226835,Four Mile Road- AK,region.place,2013,0,0,0,0,33750,0,0,0,0,0,0,0,0,61.5,0,0,0,0,38.5
1600000US0244580,Livengood- AK,region.place,2013,0,0,53438,13125,12344,0,0,0,0,11875,0,0,0,0,20,80,0,0,0
1600000US0223900,Excursion Inlet- AK,region.place,2013,0,0,62708,63958,63958,0,0,0,0,0,21.7,26.1,0,0,0,26.1,0,0,26.1
1600000US0201390,Alcan Border- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1600000US0259540,Pedro Bay- AK,region.place,2013,0,23750,0,8750,13750,0,0,0,0,18750,0,0,0,0,100,0,0,0,0
1600000US0270870,Skwentna- AK,region.place,2013,0,0,0,0,13750,0,0,0,0,0,50,0,0,0,50,0,0,0,0
1600000US0400940,Ak Chin- AZ,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0220600,Eagle Village- AK,region.place,2013,0,0,0,9375,13333,0,0,11250,0,0,0,0,0,0,0,0,0,0,0
1600000US0244030,Lime Village- AK,region.place,2013,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0231270,Halibut Cove- AK,region.place,2013,30000,30000,0,0,23750,21250,0,0,0,0,0,25,0,50,25,0,0,0,0
1600000US0264820,Rampart- AK,region.place,2013,0,0,0,0,43000,0,0,0,43000,0,0,8.3,0,33.3,41.7,16.7,0,0,0
1600000US0223790,Evansville- AK,region.place,2013,0,26875,0,0,30417,0,0,0,0,28750,0,0,0,42.9,0,14.3,42.9,0,0
1600000US0206630,Bettles- AK,region.place,2013,0,0,0,31875,55625,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1600000US0220970,Edna Bay- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0237540,Karluk- AK,region.place,2013,0,0,0,0,13438,0,0,0,0,0,50,0,0,0,50,0,0,0,0
1600000US0273950,Sunrise- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1600000US0245700,Lutak- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0242820,Lake Minchumina- AK,region.place,2013,0,0,0,12917,10625,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1600000US0224660,False Pass- AK,region.place,2013,0,0,0,18750,16250,0,0,16667,0,0,50,0,0,25,0,25,0,0,0
1600000US0248200,Mendeltna- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
1600000US0212350,Chase- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0204670,Attu Station- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1600000US0207620,Birch Creek- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0213860,Chiniak- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0274340,Susitna- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0225220,Ferry- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0206245,Beluga- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0201305,Alatna- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US0262285,Portage Creek- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0216630,Coldfoot- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0245020,Loring- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0223720,Eureka Roadhouse- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0278297,Tolsona- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0219720,Dot Lake- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0285610,Wiseman- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0225880,Flat- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0261825,Point Possession- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0232310,Healy Lake- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0232550,Hobart Bay- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0235890,Ivanof Bay- AK,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
