area_id,area_name,area_type,year,percent_associates_degree,percent_bachelors_degree_or_higher,percent_graduate_or_professional_degree,percent_high_school_graduate_or_higher,percent_less_than_9th_grade
1600000US4821892,Eagle Pass- TX,region.place,2013,6.9,18.5,5.8,64,23.6
1600000US4839352,Kingsville- TX,region.place,2013,6.1,25.4,8.4,73.2,17.3
1600000US4876864,Weatherford- TX,region.place,2013,8.9,24.9,9.6,89.4,3.1
1600000US4866644,Seguin- TX,region.place,2013,5.5,15.6,5.3,74.9,12.4
1600000US4830920,Greenville- TX,region.place,2013,7.2,16,5.1,78,8.5
1600000US4855080,Paris- TX,region.place,2013,6.5,15.8,6.3,81.1,5.7
1600000US4802272,Alvin- TX,region.place,2013,9.5,14.1,4.3,80,7.7
1600000US4865036,San Benito- TX,region.place,2013,4,8.2,2.1,60.4,27.1
1600000US4805372,Balch Springs- TX,region.place,2013,6.9,10.3,2.4,65.2,16.3
1600000US4846776,Marshall- TX,region.place,2013,6.7,19.5,5.2,79.9,8.7
1600000US4815628,Cloverleaf- TX,region.place,2013,4.1,8.8,2.6,59.4,24.7
1600000US4873057,Timberwood Park- TX,region.place,2013,10.5,50.1,16.2,96.3,1.7
1600000US4817060,Corsicana- TX,region.place,2013,5,17.6,5.2,75.7,9.7
1600000US4810897,Brushy Creek- TX,region.place,2013,9.8,51.6,17.1,97.6,1
1600000US4876672,Watauga- TX,region.place,2013,8.9,18.2,3.6,87.4,4.8
1600000US4815988,Colleyville- TX,region.place,2013,5.1,64.3,24.1,98.2,0.4
1600000US4874492,University Park- TX,region.place,2013,1.9,83.7,37.6,99.5,0.2
1600000US4819900,Denison- TX,region.place,2013,8.6,15.3,4.6,84,6
1600000US4839040,Kerrville- TX,region.place,2013,5.4,27.2,9.6,85.4,5.1
1600000US4877728,West Odessa- TX,region.place,2013,4.4,7,1.4,66.1,17
1600000US4857980,Plainview- TX,region.place,2013,4.2,13.3,5.8,70.3,15.5
1600000US4807552,Benbrook- TX,region.place,2013,8.7,34,12.5,93.5,0.9
1600000US4812580,Canyon Lake- TX,region.place,2013,8.1,30.8,10.9,93.5,1.4
1600000US4864064,Sachse- TX,region.place,2013,7.7,33.6,10.5,92.9,2.2
1600000US4814920,Cibolo- TX,region.place,2013,11.4,38.1,14.5,94.3,2.5
1600000US4864112,Saginaw- TX,region.place,2013,8.5,19.2,5.1,92.3,3
1600000US4816696,Corinth- TX,region.place,2013,10.8,40.4,14.5,95.4,2.1
1600000US4827540,Fresno- TX,region.place,2013,7.7,32.6,9,80.7,12.5
1600000US4801852,Alice- TX,region.place,2013,5.9,12.6,5.2,72.6,14.2
1600000US4810780,Brownwood- TX,region.place,2013,4.3,17,5.5,84.6,7.6
1600000US4816468,Converse- TX,region.place,2013,8.8,25.2,7.9,86.3,3.7
1600000US4803264,Angleton- TX,region.place,2013,6.7,12.5,4.8,80.7,7.8
1600000US4820344,Dickinson- TX,region.place,2013,6.7,22.6,8.6,80.6,8.3
1600000US4807492,Belton- TX,region.place,2013,5.7,27,9.2,82.2,9.6
1600000US4874408,Universal City- TX,region.place,2013,11.4,26.1,9.5,90.6,4
1600000US4854132,Orange- TX,region.place,2013,4.9,18.8,5.8,84.3,5.1
1600000US4854708,Palestine- TX,region.place,2013,6,14.9,5.2,82,7.2
1600000US4848096,Midlothian- TX,region.place,2013,9.2,26.1,7.6,91.5,3.2
1600000US4801576,Alamo- TX,region.place,2013,3.6,10,3.5,59.4,26.1
1600000US4824348,Ennis- TX,region.place,2013,7.4,11.8,4.4,74.1,11.7
1600000US4850100,Murphy- TX,region.place,2013,6.1,57.4,17.6,96.3,1.7
1600000US4854912,Pampa- TX,region.place,2013,10.1,14.1,4.6,80.3,7.9
1600000US4814929,Cinco Ranch- TX,region.place,2013,6.9,68.1,22.8,97.5,1.2
1600000US4869908,Stafford- TX,region.place,2013,7.2,35.9,11.4,85.9,6.5
1600000US4870208,Stephenville- TX,region.place,2013,5.6,26.5,7.9,84.8,6.4
1600000US4834832,Horizon City- TX,region.place,2013,5.5,21.2,4.9,81.1,10.6
1600000US4805984,Bay City- TX,region.place,2013,5.6,15.3,3.4,78.9,11.2
1600000US4850580,Nederland- TX,region.place,2013,13.2,20.9,4.9,93.7,2.3
1600000US4835624,Hutto- TX,region.place,2013,10.8,18.4,3.2,93.8,2.9
1600000US4807300,Bellaire- TX,region.place,2013,3.9,76.6,43.3,97.7,0.6
1600000US4869020,South Houston- TX,region.place,2013,3.3,7.2,2.7,52.1,30.5
1600000US4848684,Mineral Wells- TX,region.place,2013,3.8,10.1,3.1,70.3,11.1
1600000US4878544,White Settlement- TX,region.place,2013,5.4,10.2,3,77,8.5
1600000US4851366,New Territory- TX,region.place,2013,4.8,54.6,22.7,91.6,3.4
1600000US4827984,Gainesville- TX,region.place,2013,7.5,13.9,3,73.6,11.1
1600000US4872284,Terrell- TX,region.place,2013,5.6,14.1,4.9,72.5,15.1
1600000US4820884,Donna- TX,region.place,2013,4.1,10.6,2.7,61.1,26.1
1600000US4847700,Mercedes- TX,region.place,2013,4.2,10.5,2.3,60,25.2
1600000US4831328,Groves- TX,region.place,2013,6.7,11.4,1.5,88.1,5.1
1600000US4874588,Uvalde- TX,region.place,2013,9.6,14.6,3.1,68,18.5
1600000US4849800,Mount Pleasant- TX,region.place,2013,6.8,11.8,4.5,61.3,21
1600000US4810156,Brenham- TX,region.place,2013,8.7,20.9,6,77,7.8
1600000US4829168,Gatesville- TX,region.place,2013,6.8,8.9,2.6,75,7.4
1600000US4856482,Pecan Grove- TX,region.place,2013,8.4,41.4,11.5,97.4,0.9
1600000US4871948,Taylor- TX,region.place,2013,5,14.7,4.8,78.6,11.2
1600000US4870904,Sulphur Springs- TX,region.place,2013,6,15.4,6.6,78.1,9.5
1600000US4833848,Highland Village- TX,region.place,2013,7.2,55.9,17.9,98.1,0.4
1600000US4826604,Forney- TX,region.place,2013,6.7,27,9.2,94.3,1.2
1600000US4833320,Hereford- TX,region.place,2013,4.1,14.9,4.9,67.7,18.8
1600000US4858904,Portland- TX,region.place,2013,9.6,26.4,7.9,90.4,1.9
1600000US4835348,Humble- TX,region.place,2013,4.4,18.7,5.8,80.5,8.7
1600000US4866428,Seagoville- TX,region.place,2013,5.3,12.7,4,78.3,9.2
1600000US4877956,West University Place- TX,region.place,2013,2.2,86.5,50.8,98.8,0.2
1600000US4801696,Aldine- TX,region.place,2013,2.5,3.7,2.3,45.5,32.9
1600000US4838476,Katy- TX,region.place,2013,4.4,27.3,7.5,84.3,9.4
1600000US4821556,Dumas- TX,region.place,2013,5.6,15,3.6,71,16.5
1600000US4841116,La Marque- TX,region.place,2013,9.7,14.9,5.4,83.9,6.4
1600000US4867766,Sienna Plantation- TX,region.place,2013,5.7,56.5,18.5,95.4,1.9
1600000US4837216,Jacksonville- TX,region.place,2013,6.4,12.9,4.3,69.4,17.2
1600000US4865360,San Elizario- TX,region.place,2013,4.2,4.5,0.7,47.2,35.2
1600000US4801240,Addison- TX,region.place,2013,3.7,51.2,17.3,90.7,3.4
1600000US4802212,Alton- TX,region.place,2013,3.4,3.7,0.5,45.8,33.4
1600000US4840342,La Homa- TX,region.place,2013,4.2,4.9,1.5,41.2,36.6
1600000US4862168,Rio Grande City- TX,region.place,2013,3.6,11.4,3.2,56.8,27.6
1600000US4843096,Live Oak- TX,region.place,2013,8.2,31.5,9.3,90.8,3.3
1600000US4839124,Kilgore- TX,region.place,2013,8.3,20.5,7.9,82.5,8.9
1600000US4833428,Hewitt- TX,region.place,2013,12,32.5,9.5,94.1,1.8
1600000US4833212,Henderson- TX,region.place,2013,3.9,14.6,4.6,77.7,9.7
1600000US4861568,Rendon- TX,region.place,2013,6.6,21.9,7.3,86.3,6.6
1600000US4842448,Levelland- TX,region.place,2013,6.9,17.4,5.1,75.8,10.4
1600000US4812532,Canyon- TX,region.place,2013,7.3,41,13.5,91.9,2.7
1600000US4817960,Crowley- TX,region.place,2013,8.3,21.1,7,88.3,2.7
1600000US4809556,Borger- TX,region.place,2013,6.7,11.9,4.4,79.5,5.7
1600000US4827102,Four Corners- TX,region.place,2013,6.1,24.8,6.9,80,11.8
1600000US4807192,Beeville- TX,region.place,2013,6.5,11.3,4,71.9,12.2
1600000US4858940,Port Neches- TX,region.place,2013,8.9,27.1,7,94.1,1.7
1600000US4843240,Lockhart- TX,region.place,2013,4.5,14.5,4.6,79,9.1
1600000US4804504,Athens- TX,region.place,2013,8.5,13.6,5,76.1,11.9
1600000US4833560,Hidalgo- TX,region.place,2013,4.6,17.1,4.3,62.4,23.1
1600000US4826544,Forest Hill- TX,region.place,2013,5.3,10.7,3.2,76.2,11.2
1600000US4865726,Santa Fe- TX,region.place,2013,6.5,14.2,4.9,90.9,3.6
1600000US4858916,Port Lavaca- TX,region.place,2013,4.8,16.9,5.2,74.1,13
1600000US4830806,Greatwood- TX,region.place,2013,4.9,63.5,23.8,96.6,1.4
1600000US4840984,Lakeway- TX,region.place,2013,5.5,64.1,20.9,97.9,0
1600000US4866392,Seabrook- TX,region.place,2013,6.8,48.9,17.7,96.2,1.3
1600000US4877196,Wells Branch- TX,region.place,2013,8.4,37.3,12.1,90.1,6.5
1600000US4827420,Freeport- TX,region.place,2013,4.5,7,1,69.9,15.4
1600000US4845120,Lumberton- TX,region.place,2013,7.5,22.5,4.8,91.4,2.8
1600000US4861892,Richmond- TX,region.place,2013,3,12.3,3.7,66.2,14.8
1600000US4803216,Andrews- TX,region.place,2013,5.4,13.2,3.8,74,15.9
1600000US4862600,Robstown- TX,region.place,2013,3.1,8.6,4.1,59,24.4
1600000US4822864,El Campo- TX,region.place,2013,4.8,13.9,3.5,68.3,16.7
1600000US4829840,Glenn Heights- TX,region.place,2013,5.7,18.6,7,85.7,4.2
1600000US4868624,Snyder- TX,region.place,2013,7.8,13.6,3.8,75.9,12.4
1600000US4815652,Clute- TX,region.place,2013,5.2,12.5,3.2,75,13.5
1600000US4860836,Raymondville- TX,region.place,2013,1.6,6.9,1.5,60.6,24
1600000US4809160,Boerne- TX,region.place,2013,8.3,36.1,11,88.3,6.2
1600000US4827996,Galena Park- TX,region.place,2013,4,4.6,1.2,63.5,22.5
1600000US4859696,Prosper- TX,region.place,2013,10.4,45.7,13.3,95.2,3.5
1600000US4861196,Red Oak- TX,region.place,2013,8.4,22.1,6.2,86.1,7.2
1600000US4873316,Tomball- TX,region.place,2013,5.2,24.4,8.6,86.4,3.7
1600000US4875308,Vernon- TX,region.place,2013,6.9,15.3,4.3,76.5,9.5
1600000US4811368,Burkburnett- TX,region.place,2013,10.8,16.8,5.9,87.3,4.3
1600000US4871540,Sweetwater- TX,region.place,2013,10,10.4,2.5,76.7,13
1600000US4862588,Robinson- TX,region.place,2013,11.1,23.1,8.1,89.4,2.2
1600000US4875476,Vidor- TX,region.place,2013,7.8,8.1,2.8,87.9,4
1600000US4805168,Azle- TX,region.place,2013,9.6,21.2,6.8,86.1,2.1
1600000US4876948,Webster- TX,region.place,2013,8.6,28.8,5.4,87.8,7.1
1600000US4837156,Jacinto City- TX,region.place,2013,2,4.3,1.7,44.8,32.6
1600000US4827348,Fredericksburg- TX,region.place,2013,6.5,29.2,9.7,88.5,6.1
1600000US4842388,Leon Valley- TX,region.place,2013,8.5,33.7,13.1,92.1,4.1
1600000US4822810,Eidson Road- TX,region.place,2013,2.7,1.8,0.4,42.7,33
1600000US4809328,Bonham- TX,region.place,2013,6.5,15,4.5,78.3,7.6
1600000US4807408,Bellmead- TX,region.place,2013,6.5,6,2.1,66.5,15
1600000US4863020,Roma- TX,region.place,2013,2.8,10.7,3.8,44.3,37.2
1600000US4810720,Brownfield- TX,region.place,2013,8.7,14.1,3.9,68.7,17.6
1600000US4862804,Rockport- TX,region.place,2013,4.4,29,11.3,87.4,6
1600000US4863668,Royse City- TX,region.place,2013,6.7,21.3,7.1,90.5,2.7
1600000US4836008,Ingleside- TX,region.place,2013,9.1,13.2,3.1,84.9,5.3
1600000US4841164,Lamesa- TX,region.place,2013,4.3,10.5,2.6,70.4,16.3
1600000US4856384,Pearsall- TX,region.place,2013,1.7,4.7,2,59.4,24.6
1600000US4856912,Perryton- TX,region.place,2013,5,12.6,2.8,68.1,15.5
1600000US4858280,Pleasanton- TX,region.place,2013,6,17.9,6.8,78,10.2
1600000US4873710,Trophy Club- TX,region.place,2013,4.7,65.8,24.5,98.9,0.9
1600000US4834676,Hondo- TX,region.place,2013,5.9,13.8,3.6,74.7,11.8
1600000US4830392,Graham- TX,region.place,2013,4.9,16.1,4.9,74.5,13.1
1600000US4878136,Wharton- TX,region.place,2013,5.6,13.8,4.8,71.2,15.5
1600000US4856516,Pecos- TX,region.place,2013,2.2,10.1,2.3,63.4,22.7
1600000US4833824,Highland Park- TX,region.place,2013,1.5,84.2,39.1,98.2,0.8
1600000US4826664,Fort Bliss- TX,region.place,2013,9.6,26.4,9.6,96.7,0.2
1600000US4842568,Liberty- TX,region.place,2013,4.8,17,5.6,74.5,10.9
1600000US4811080,Buda- TX,region.place,2013,8.6,34.9,9,92.8,2.5
1600000US4880224,Woodway- TX,region.place,2013,7.8,44.2,18.7,95.4,1.8
1600000US4803300,Anna- TX,region.place,2013,9.2,23.6,8.6,86.1,6.2
1600000US4834088,Hillsboro- TX,region.place,2013,6.4,14.5,5,70.5,15.5
1600000US4812045,Cameron Park- TX,region.place,2013,0.5,1.3,0.2,32.7,42.6
1600000US4826808,Fort Stockton- TX,region.place,2013,4.2,11.9,4,74.1,17.6
1600000US4830416,Granbury- TX,region.place,2013,6.7,21.3,7.6,91.3,3
1600000US4816240,Commerce- TX,region.place,2013,3.3,29.8,12.3,80.2,9
1600000US4839448,Kirby- TX,region.place,2013,9.2,11.4,2.3,77.1,8.7
1600000US4818524,Dalhart- TX,region.place,2013,6.4,18.5,3.5,77.7,12.4
1600000US4825032,Fabens- TX,region.place,2013,2.7,3.8,1.7,51,35.9
1600000US4803600,Aransas Pass- TX,region.place,2013,5.1,10.7,2.7,75.1,12.3
1600000US4877662,West Livingston- TX,region.place,2013,3.3,6.4,2,71.5,13.3
1600000US4861844,Richland Hills- TX,region.place,2013,6.9,15.7,4.2,83.2,6.1
1600000US4840036,Lackland AFB- TX,region.place,2013,19,28.1,3.3,95.5,1.8
1600000US4810252,Bridge City- TX,region.place,2013,8.8,14.3,5.6,88.7,5.4
1600000US4823044,Elgin- TX,region.place,2013,8.2,15.6,4.5,76.9,14.4
1600000US4841404,Lantana- TX,region.place,2013,7.4,60.5,16.2,97.6,0
1600000US4878388,Whitehouse- TX,region.place,2013,12.9,26.8,5.1,97,0.9
1600000US4805180,Bacliff- TX,region.place,2013,13.1,15.2,5.6,77.8,10.8
1600000US4837612,Jersey Village- TX,region.place,2013,7.6,39.3,17.6,96,0.9
1600000US4815436,Cleveland- TX,region.place,2013,3.3,9.2,2.9,76,10.5
1600000US4837420,Jasper- TX,region.place,2013,5,12.4,3.7,75.7,6.2
1600000US4833146,Helotes- TX,region.place,2013,9,46.9,20.7,92.6,3.2
1600000US4825224,Fairview- TX,region.place,2013,4.6,57.5,14.2,98,0.6
1600000US4834856,Hornsby Bend- TX,region.place,2013,2.6,11.3,0.7,61.5,20
1600000US4862384,River Oaks- TX,region.place,2013,7.3,9,2.5,68.7,10.4
1600000US4847916,Mexia- TX,region.place,2013,7.8,12.9,2.9,78.8,10.1
1600000US4832984,Heath- TX,region.place,2013,4.6,53.4,18.3,97.9,0.2
1600000US4819432,Dayton- TX,region.place,2013,6.2,11.3,4.9,77.6,8.4
1600000US4805864,Bastrop- TX,region.place,2013,5.9,21.3,7.6,82,10.9
1600000US4833836,Highlands- TX,region.place,2013,6.6,9.5,5.2,82.1,5.6
1600000US4840204,La Feria- TX,region.place,2013,4.9,9.2,2.1,66.8,19.1
1600000US4830116,Gonzales- TX,region.place,2013,2.9,11.8,3.6,67.1,20
1600000US4818020,Crystal City- TX,region.place,2013,11,11.4,2.9,64.1,21.2
1600000US4801600,Alamo Heights- TX,region.place,2013,2.8,72.8,35.5,98.5,1
1600000US4840516,Lake Dallas- TX,region.place,2013,10.6,28.3,6.7,93.7,2.3
1600000US4850092,Murillo- TX,region.place,2013,1.9,15.1,2.8,55.5,28.4
1600000US4859576,Princeton- TX,region.place,2013,11,22.1,5.1,87.5,4.2
1600000US4850472,Navasota- TX,region.place,2013,5.1,10.9,4.2,66.9,14.7
1600000US4834673,Homestead Meadows South- TX,region.place,2013,6.6,2.6,0.2,43.5,40.2
1600000US4825572,Fate- TX,region.place,2013,10.4,42.6,11.3,94.8,2.6
1600000US4865408,Sanger- TX,region.place,2013,8.6,15.5,2.6,92.4,3.2
1600000US4834220,Hitchcock- TX,region.place,2013,6.9,8.5,2.5,82.5,5.3
1600000US4848936,Monahans- TX,region.place,2013,3.7,15.6,4.4,72.3,13.9
1600000US4838896,Kennedale- TX,region.place,2013,5.8,22.5,7.1,87.3,2.8
1600000US4818092,Cuero- TX,region.place,2013,5.8,12.1,5.4,73.9,12
1600000US4813108,Carthage- TX,region.place,2013,6.2,14.1,4.1,79,6.2
1600000US4841188,Lampasas- TX,region.place,2013,5.4,18.6,5.9,75.2,14.5
1600000US4817744,Crockett- TX,region.place,2013,4.2,15,4.5,77.7,8.8
1600000US4838488,Kaufman- TX,region.place,2013,6.3,14.4,3.5,73.1,13.8
1600000US4826160,Floresville- TX,region.place,2013,9,11.8,4.6,73.2,14
1600000US4867832,Silsbee- TX,region.place,2013,8.7,18.4,5.1,87.4,4.3
1600000US4866764,Seminole- TX,region.place,2013,7.9,14.3,3.8,66.8,15.4
1600000US4829660,Gladewater- TX,region.place,2013,8.8,11.1,2.5,79.4,5.7
1600000US4840168,Lacy-Lakeview- TX,region.place,2013,13.9,9.3,3.4,83.9,8
1600000US4812334,Camp Swift- TX,region.place,2013,4,10.2,2.2,76.2,11.7
1600000US4878436,White Oak- TX,region.place,2013,10.3,21.3,9.6,89.7,4.9
1600000US4825168,Fair Oaks Ranch- TX,region.place,2013,3.7,65.7,28.2,99.3,0.3
1600000US4813684,Celina- TX,region.place,2013,12.8,32.4,7.2,95,2.4
1600000US4866704,Selma- TX,region.place,2013,15.5,33.6,10,94.2,2.5
1600000US4836104,Iowa Park- TX,region.place,2013,7.4,11.1,2.6,86,5.4
1600000US4843024,Littlefield- TX,region.place,2013,4.6,13.1,5.1,70,12.3
1600000US4812508,Canutillo- TX,region.place,2013,4.2,11.5,3.2,67.1,16.7
1600000US4862504,Roanoke- TX,region.place,2013,14,32.2,7.8,97.2,1.3
1600000US4840264,Lago Vista- TX,region.place,2013,11.2,36.8,8.3,95.6,3
1600000US4814668,Childress- TX,region.place,2013,5.1,16.7,6.7,87.3,3.9
1600000US4824912,Everman- TX,region.place,2013,5.1,7.1,1.1,74.1,13.2
1600000US4819528,Decatur- TX,region.place,2013,4.3,22.7,6.7,78.9,13.5
1600000US4866464,Sealy- TX,region.place,2013,5.2,12.3,1.9,76.3,13.7
1600000US4839304,Kingsland- TX,region.place,2013,7,15.7,2.3,80.7,6.9
1600000US4868180,Slaton- TX,region.place,2013,1.5,15.5,4.4,70.8,13
1600000US4846584,Marble Falls- TX,region.place,2013,6.8,20.5,6,84,5.2
1600000US4838548,Keene- TX,region.place,2013,9.2,20.2,4.8,83,6.2
1600000US4810264,Bridgeport- TX,region.place,2013,4.4,11.3,1.1,73.7,14.7
1600000US4811464,Burnet- TX,region.place,2013,2,15.8,3.7,81.9,7.5
1600000US4824036,Elsa- TX,region.place,2013,0.2,4.5,2.6,50.5,32.1
1600000US4802104,Alpine- TX,region.place,2013,3.8,34.1,16.3,84.5,7.6
1600000US4833200,Hempstead- TX,region.place,2013,2.6,17.7,5.1,72.7,10.9
1600000US4844116,Los Fresnos- TX,region.place,2013,2.9,16.9,3.9,62.9,26.3
1600000US4846740,Marlin- TX,region.place,2013,2.6,9.4,2.9,67,14.8
1600000US4838080,Joshua- TX,region.place,2013,6.8,15.7,1.8,80.6,6.1
1600000US4879408,Willis- TX,region.place,2013,1.2,8,1.4,64.9,13.4
1600000US4840576,Lakehills- TX,region.place,2013,8.4,22.1,5,94.7,0.3
1600000US4848320,Mila Doce- TX,region.place,2013,2.2,4.5,1.4,31.9,44.5
1600000US4831592,Gun Barrel City- TX,region.place,2013,5.5,14.4,4.9,81.8,6.9
1600000US4846500,Manvel- TX,region.place,2013,12.9,19.6,7.3,85.6,9.1
1600000US4859336,Prairie View- TX,region.place,2013,2.8,40.4,21.6,80.2,7.9
1600000US4810132,Breckenridge- TX,region.place,2013,6.4,13.5,2.1,75.1,8.8
1600000US4868036,Sinton- TX,region.place,2013,4,10.2,3.1,61.9,18.2
1600000US4804516,Atlanta- TX,region.place,2013,5.6,18,4.5,84,4.2
1600000US4859636,Progreso- TX,region.place,2013,2.2,3.4,1.2,52,30.4
1600000US4854810,Palmview South- TX,region.place,2013,5.9,9.4,1.9,54.5,24.8
1600000US4845012,Lucas- TX,region.place,2013,5.4,52.8,18,96.5,0
1600000US4863848,Rusk- TX,region.place,2013,2.1,7.9,1.7,68.9,11.4
1600000US4849968,Muleshoe- TX,region.place,2013,6.7,10.7,4.2,65.3,21.3
1600000US4822720,Edna- TX,region.place,2013,4.6,14.5,3.4,76.1,10.8
1600000US4809916,Brady- TX,region.place,2013,5.5,12.6,2.7,74.4,13.2
1600000US4880716,Zapata- TX,region.place,2013,5.3,11.9,3.4,54.5,30.7
1600000US4854804,Palmview- TX,region.place,2013,6.7,13.4,2.8,52.4,32.9
1600000US4839004,Kermit- TX,region.place,2013,4.4,9.2,2.3,66.2,21.4
1600000US4845096,Luling- TX,region.place,2013,3.5,17,1.5,72.2,14.8
1600000US4812988,Carrizo Springs- TX,region.place,2013,4,8.5,3.4,64.2,26.4
1600000US4862672,Rockdale- TX,region.place,2013,6.9,19.1,5.4,86,7.7
1600000US4846440,Manor- TX,region.place,2013,5,21.5,3.3,75.8,11.8
1600000US4880560,Yoakum- TX,region.place,2013,3,9.2,2,65.7,20.9
1600000US4812040,Cameron- TX,region.place,2013,3.9,11.8,2.4,75,9.5
1600000US4879672,Windcrest- TX,region.place,2013,8.6,38.2,17.7,92.1,4.1
1600000US4876096,Wake Village- TX,region.place,2013,8.5,20.6,9.2,94.1,0.8
1600000US4820734,Doffing- TX,region.place,2013,4.7,2.8,0,41.7,30
1600000US4835612,Hutchins- TX,region.place,2013,3.2,8.4,1.9,72.9,9.3
1600000US4871156,Sunnyvale- TX,region.place,2013,8.2,46.1,20.5,89.7,2.6
1600000US4843132,Livingston- TX,region.place,2013,2.8,16.3,7.2,84.5,6
1600000US4856498,Pecan Plantation- TX,region.place,2013,4.2,38.8,18.2,91.1,5
1600000US4820308,Diboll- TX,region.place,2013,6.4,8.3,1.5,71.8,12
1600000US4813732,Center- TX,region.place,2013,1.3,11.4,5,62.9,14.7
1600000US4809640,Bowie- TX,region.place,2013,10.1,18.5,5.8,82,6.4
1600000US4847496,Melissa- TX,region.place,2013,13.4,36.9,14,91.3,3.4
1600000US4859012,Post- TX,region.place,2013,3.6,8,3.1,56.1,26.9
1600000US4810192,Briar- TX,region.place,2013,6.5,17.8,3.9,79.1,5.5
1600000US4803432,Anthony- TX,region.place,2013,5.2,10.3,3.5,79.7,8.4
1600000US4856462,Pecan Acres- TX,region.place,2013,4.8,29.5,11.3,92.9,4.1
1600000US4845672,McGregor- TX,region.place,2013,7.3,14.4,6.3,84.4,4
1600000US4858892,Port Isabel- TX,region.place,2013,2.4,13.1,4.7,62,23.5
1600000US4842820,Lindale- TX,region.place,2013,6.4,22.6,3.5,90.7,3.6
1600000US4829564,Gilmer- TX,region.place,2013,4.9,12.9,2.8,75.6,8.6
1600000US4865180,San Diego- TX,region.place,2013,6.6,5.5,2.5,72.3,9
1600000US4866089,Scenic Oaks- TX,region.place,2013,6.2,58.2,24.9,96.1,1.2
1600000US4847040,Mathis- TX,region.place,2013,2.6,8.1,2.7,52.7,26.8
1600000US4872296,Terrell Hills- TX,region.place,2013,2.8,73.6,36.1,96.9,0
1600000US4867082,Shady Hollow- TX,region.place,2013,4.8,56.7,20.3,96.7,2.3
1600000US4873868,Tulia- TX,region.place,2013,5.6,15.5,5.8,74.5,9.4
1600000US4830584,Granite Shoals- TX,region.place,2013,3.5,12.5,4.9,68.7,22.9
1600000US4829432,Giddings- TX,region.place,2013,2.3,14.7,5.2,58.7,29
1600000US4834671,Homestead Meadows North- TX,region.place,2013,2.7,6.5,1.8,60.6,28.3
1600000US4859748,Providence Village- TX,region.place,2013,5.1,51,13.1,97.1,0
1600000US4833008,Hebbronville- TX,region.place,2013,3,10.6,3.7,67.1,16.8
1600000US4862138,Rio Bravo- TX,region.place,2013,3.8,3.4,0.3,42.6,37.1
1600000US4857596,Pinehurst- TX,region.place,2013,8.1,11.9,2.4,74,11.7
1600000US4848272,Midway North- TX,region.place,2013,0.9,3.5,0,41.3,37.7
1600000US4865564,San Leon- TX,region.place,2013,6.5,14.3,3.1,74.9,12.5
1600000US4810636,Brookshire- TX,region.place,2013,2.7,2.5,0,69.3,10.4
1600000US4835228,Hudson- TX,region.place,2013,8.7,19,6.5,78.3,13.5
1600000US4865660,Sansom Park- TX,region.place,2013,3,4.7,1.5,62.3,17.9
1600000US4856804,Perezville- TX,region.place,2013,4.8,8.2,1.1,54.2,28
1600000US4811224,Bulverde- TX,region.place,2013,9,25.5,10.3,88,9.9
1600000US4847337,Meadows Place- TX,region.place,2013,5,45.4,10.5,95.6,3.4
1600000US4854684,Palacios- TX,region.place,2013,6.3,9,2.7,71.5,21.1
1600000US4840276,La Grange- TX,region.place,2013,3.1,15.5,6.3,72.3,12.8
1600000US4841056,Lake Worth- TX,region.place,2013,4.8,13.6,3.8,85.4,6.1
1600000US4815916,Coleman- TX,region.place,2013,2.9,9.5,1.6,79.2,7.7
1600000US4850808,New Boston- TX,region.place,2013,3.6,8.7,2.5,79.7,10.9
1600000US4819984,Denver City- TX,region.place,2013,4.7,13.5,2.4,66.9,24.3
1600000US4848648,Mineola- TX,region.place,2013,4.4,16.1,4.5,78.5,9
1600000US4857908,Pittsburg- TX,region.place,2013,3.9,15.3,6.9,71.9,15.4
1600000US4837168,Jacksboro- TX,region.place,2013,4.7,9.3,3.1,77.9,9.2
1600000US4835480,Hunters Creek Village- TX,region.place,2013,1.2,83.6,41.4,98.9,0
1600000US4832972,Hearne- TX,region.place,2013,1.1,8.9,2,59.9,22.4
1600000US4807156,Bee Cave- TX,region.place,2013,6.2,61.8,25.6,99.2,0.1
1600000US4844166,Lost Creek- TX,region.place,2013,2.4,85.9,39.9,99.5,0
1600000US4820152,Devine- TX,region.place,2013,8.2,14.1,3.9,75.3,10.5
1600000US4845996,Madisonville- TX,region.place,2013,7.6,15.3,2.9,78.7,15.7
1600000US4856696,Penitas- TX,region.place,2013,4.1,6.2,1.5,51.2,31
1600000US4820464,Dimmitt- TX,region.place,2013,3,12.4,2.4,69.2,18.1
